,Dothideomycetes,Sordariomycetes,Unclassified,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Lecanoromycetes,Taphrinomycetes,Pezizomycetes,Agaricomycetes,Microbotryomycetes,Eudicotyledonae,Saccharomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Wallemiomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Schizosaccharomycetes,Myxogastrea,Monocotyledonae,Tritirachiomycetes,Spiculogloeomycetes,Pucciniomycetes,Polypodiopsida,Geoglossomycetes,Chromadorea,Rhizophlyctidomycetes
SL1685,50.8044333214158,0.2502681444404719,6.164768374278564,34.69533684049237,0.02553756575923183,0.02553756575923183,0.005107513151846366,0.005107513151846366,0.0,1.5935441033760662,0.0,0.0,0.0,0.010215026303692733,0.0,0.06639767097400276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35374636089688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1686,74.6145382748798,17.536059322672536,0.37227388506232195,0.0,0.0,7.468085427059941,0.0,0.0,0.0,0.0,0.0,0.0,0.001507181720900089,0.0,0.0,0.0,0.0045215451627002665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003014363441800178,0.0,0.0,0.0,0.0,0.0,0.0
SL1687,81.04604766526475,0.34724468888169957,10.337539091987491,1.0568316618138682,0.006470397929472662,5.7737517523994395,0.002156799309824221,0.0,0.004313598619648442,0.05391998274560552,0.0,0.0,0.002156799309824221,0.0,0.0,0.0,0.015097595168769545,0.0,0.0,0.0,0.5974334088213091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7505661598188289,0.006470397929472662,0.0,0.0,0.0,0.0,0.0,0.0
SL1688,40.81762724210143,2.0213056541928434,6.856050259491942,12.674132750614586,1.129017572612219,2.2307202039515617,9.523809523809524,0.0,0.0,18.510425202585814,0.009104980424292088,3.405262678685241,0.0,0.0,0.009104980424292088,0.6100336884275699,0.009104980424292088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0213056541928434,0.0,0.0,0.0,0.17299462806154967,0.0,0.0,0.0
SL1689,66.22577422577423,18.441558441558442,8.207792207792208,2.7252747252747254,0.04795204795204795,0.3356643356643357,0.023976023976023976,0.0,0.0,2.5254745254745257,0.0,0.0,0.0,0.0,0.0,0.24375624375624375,0.011988011988011988,0.0,0.22377622377622378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971028971028971,0.003996003996003996,0.0,0.0,0.011988011988011988,0.0,0.0,0.0
SL1690,0.2827337428097884,97.37415098631828,2.183874427220435,0.003249813135744695,0.0,0.00649962627148939,0.003249813135744695,0.0,0.003249813135744695,0.1267427122940431,0.0,0.0,0.0,0.0,0.0,0.0,0.01299925254297878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003249813135744695,0.0,0.0,0.0,0.0,0.0,0.0
SL1691,83.52437910125425,0.20765844339230832,4.0327269706786275,0.045684857546307835,0.0,2.645568568818008,0.004153168867846167,0.0,0.0,3.563418888612011,0.0,3.787690007475704,0.7558767339480024,0.0,0.004153168867846167,0.0,0.008306337735692334,1.3331672065786195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07891020848907716,0.008306337735692334,0.0,0.0,0.0,0.0,0.0,0.0
SL1692,87.30148657010042,2.3083879360949373,9.030477066840126,0.26653551427075567,0.0,0.07297996224080215,0.07615300407735875,0.2332185749869112,0.0,0.0015865209182783075,0.009519125509669844,0.0,0.026970855610731228,0.00634608367311323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6663387856768892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1693,50.37803743985768,0.9258884890631949,11.593822019164678,7.641612420652569,0.0,6.475154651679942,9.780455262200299,0.0,0.4386851574819068,4.435369748918449,0.20822383050984514,1.9670076416124207,0.40027493631989647,0.620628310354587,4.1968220595964905,0.9359964420005661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002021590587474225,0.0
SL1694,17.4220053922198,2.542046475799204,18.089613557581206,3.8087901741772585,0.0,0.3851585569392733,11.678863354303077,0.0,8.178200025677237,14.533316215175248,1.7546112038344674,0.7660375743569992,1.2325073822056747,0.0,1.0998416570377028,0.0,3.5391791843197673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96982924637309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1695,28.96498947771188,14.339008991773484,8.145207576047445,0.0,0.0,6.380332886933231,0.014348574708245647,0.0,0.0,0.14826860531853836,0.0,0.0,39.16682609527454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.841017792232638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1696,35.49100702125613,0.009618159084351255,27.931133980956044,28.460132730595365,0.0,0.2500721361931326,0.05770895450610753,0.0,0.009618159084351255,1.7408867942675772,0.0,0.0,0.009618159084351255,0.01923631816870251,0.0,0.009618159084351255,0.0,0.0,0.0,0.01923631816870251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.992113109550832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1697,2.209590171449528,59.955380336786774,24.763913083340974,0.0030561413159744507,0.0,0.5470492955594267,3.3739800128357937,1.1154915803306744,2.33489196540448,4.584211973961676,0.0,0.0,0.3575685339690107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518107637297149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030561413159744507,0.0
SL1698,70.8025308025308,0.08658008658008658,14.945054945054945,8.098568098568098,0.0,1.7982017982017982,0.5527805527805528,0.29304029304029305,0.2597402597402597,1.7316017316017316,0.0,0.47286047286047284,0.11322011322011322,0.0,0.10656010656010656,0.0999000999000999,0.22644022644022643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129204129204129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1699,44.31528528612644,0.3333239965267079,11.265790874205205,27.14769894400717,0.0,0.3165177446009916,0.1456541833562085,0.014005209938096973,0.0,0.7870927985210499,14.212487045180808,0.0,0.019607293913335763,0.0,0.0,0.4677740119324389,0.11484272149239518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005602083975238789,0.0,0.0,0.0,0.0,0.0,0.0,0.8515167642362959,0.0,0.0,0.0,0.0,0.0,0.0028010419876193945,0.0
SL1700,39.30557536004563,10.46627691430201,17.282190218166264,12.69071723941252,0.0,1.1906459432482532,0.0,1.2262940253814345,0.0,5.703693141308998,0.0,0.0,1.1763867103949808,0.0,0.007129616426636247,3.0158277484671325,6.6020248110651645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035648082133181234,0.0,0.0,0.0,0.0,0.0,0.0,1.297590189647797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1701,40.115077808290835,13.372564404341572,26.460049692689942,6.015430887929907,3.2849483457565056,2.10801621550935,2.6389433764875116,0.0,0.4210801621550935,5.411272394403034,0.0,0.0,0.07061592781482935,0.0,0.0,0.0026154047338825684,0.0,0.0,0.0,0.007846214201647704,0.0,0.0,0.0,0.0,0.09153916568588989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1702,44.31976474229995,0.561058659650209,16.07336325646185,0.0,0.0,1.0137749574369292,9.746943197647424,0.0,1.0621420832688437,6.608884073672806,0.0,0.6519888562142083,0.0,0.0,0.0,0.0,1.8147345612134345,0.0,3.689444358458443,0.0,0.0,0.0,0.0,0.0,0.0,0.561058659650209,0.0,0.0,0.0,0.0,0.0,0.0,13.896842594025692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1703,36.893092357175675,16.13953132179507,16.15867667330372,6.689385817123602,0.0038290703017307397,21.95206003982233,0.01148721090519222,0.0038290703017307397,0.0,0.2756930617246133,0.0,0.0,0.1646500229744218,0.0,0.0,0.0,0.0,0.0,0.3943942410782662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3133711134936437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1704,42.59270167584602,22.35884899714311,13.11077077136041,6.68129473095161,0.0,5.978853120490089,0.0,0.0,0.0,3.415014873501605,0.0,0.5890495685211911,0.0,0.0,0.0,0.013253615291726799,0.0,0.0,3.677141931493535,0.0,0.0,0.0,0.0,1.5830707154007009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1705,73.98915517472219,0.4317847101352256,10.520149953139644,0.0,0.0,12.997054491899853,0.023430178069353328,0.0,0.11045655375552282,0.4585620565002008,0.0,0.0,0.02008300977373142,0.0,0.0,0.046860356138706656,0.0,0.0,0.0,0.0,0.003347168295621904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991163475699557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1706,82.81920642272657,11.08846688281612,4.369306777829242,0.0,0.1883588080901652,0.830631465184499,0.0,0.0,0.0,0.015439246564767639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885903967886368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1707,47.31230075849181,2.269979113993624,20.292404089260195,16.329559195339122,0.0,1.3960646366934155,0.0,0.32977904803781466,0.0,2.7536550511157523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03847422227107838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277783884797186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1708,82.62335459904708,0.0,10.090446579988694,0.2705321812161835,0.0,2.4267140434466605,3.405879027699265,0.0,0.0,1.1447145279819106,0.0,0.0,0.002018896874747638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002018896874747638,0.0,0.0,0.0,0.0,0.034321246870709844,0.0,0.0,0.0,0.0,0.0
SL1709,72.42622837130276,0.006935053226533513,24.955789035680848,0.30167481535420787,0.0,1.8031138388987136,0.3606227677797427,0.0,0.0,0.010402579839800271,0.031207739519400812,0.0,0.0,0.0,0.0,0.03814279274593432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06588300565206838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1710,9.824800346684826,51.66222992632947,5.026929982046679,0.0,0.0,9.750510741038816,5.503621618275243,0.09286200705751253,0.8048040611651086,0.8171856621061103,0.0,0.0,0.06190800470500836,0.0,0.0,0.0,0.2600136197610351,0.0,0.0,0.0,0.04333560329350585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024763201882003344,16.127035225654677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1711,54.90304272426297,0.5360239634242472,23.53775815860003,13.172000630616427,0.0,1.4267696673498345,1.9312628093961848,0.0,0.5833201954910926,2.443638656787009,0.0,0.0,0.0,0.0,0.0,0.8828629985811131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833201954910926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1712,74.34118296775655,0.1557654455599768,12.302638100227984,0.0,0.0,0.3044506435945001,1.3282544357750747,0.0,0.0,0.6414704258060862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.926237981279826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1713,68.70232402980096,0.6493939730901812,29.629711998220838,0.33359279439564105,0.0,0.4848215278549983,0.0,0.0,0.0,0.197931724674747,0.0,0.002223951962637607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1714,89.32648612701814,2.4236154727158534,5.050430413418554,0.0,0.0,0.0,1.2783093804263495,0.0,0.7647689067868623,0.35467543503158827,0.0,0.5357076883289614,0.26600657627369123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1715,21.216197666437886,0.35964310226492796,12.524365133836652,29.949210706932053,0.01098146877144818,3.286204529855868,0.060398078242964996,0.016472203157172273,0.0,1.095401509951956,25.78448867536033,0.0,0.0,0.027453671928620454,0.0,0.0851063829787234,0.0,0.0,0.0,0.00549073438572409,3.5360329444063145,0.016472203157172273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017844886753603,0.0,0.0,0.0,0.008236101578586136,0.0,0.0,0.0
SL1716,22.04667575587457,7.270029673590504,31.6745528911701,1.0706552249578956,0.0,11.275964391691394,0.0,0.0,0.04009944662763654,1.7322960943138985,0.0,0.0,1.6280375330820436,0.0,0.0,0.0,2.6505734220867754,0.0,0.0,0.0,0.0,0.0,0.0040099446627636535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.607105621942416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1717,51.730881836280595,1.0645274622321115,9.730647616816958,8.182456962173557,0.0,6.155287504391615,7.192879728305422,0.7881484951399461,4.487644923293126,3.030799859468322,1.432252020142874,0.8970605457313503,0.0,2.295350743646797,0.0,0.6862630284576648,0.8174259280946247,0.0,0.0,0.0,0.0,0.0,1.3139711910059726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19440215481906548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1718,86.63303325542107,0.020828029899794032,11.423017287264816,0.03471338316632339,0.0,0.07174099187706834,0.2568790354307931,1.397792228830622,0.07174099187706834,0.0624840896993821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02545648098863715,0.0,0.0,0.0,0.0,0.0023142255444215595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1719,31.680642467367555,0.23680688227151567,11.512017663276628,31.08347728598721,0.3603582991088282,1.4151213206273667,1.5306647752622609,0.02287989200690973,0.06978367062107467,1.2217862331689795,0.25739878507773445,0.5674213217713613,0.2013430496608056,0.0,0.0,0.7927882580394221,0.0,0.0,0.0,0.10867948703282121,0.35921430450848274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.579616304211044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1720,91.06269188867981,0.0,6.310785381796573,1.5271862929583044,0.0019807863721897595,0.1168663959591958,0.013865504605328316,0.0,0.0,0.26938694661780727,0.0,0.0,0.1168663959591958,0.5605625433297019,0.0,0.019807863721897592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1721,10.666666666666666,1.3333333333333333,84.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1722,0.5746381507885072,88.95225750702096,9.755886800604882,0.3542881831929142,0.0,0.02160293799956794,0.0,0.0,0.01080146899978397,0.24195290559516094,0.08857204579822855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1723,41.53846153846154,12.692307692307692,26.198568872987476,0.10137149672033392,0.0,18.148479427549194,0.0,0.032796660703637445,0.056648777579010136,0.31305903398926654,0.0,0.0,0.02385211687537269,0.0,0.0,0.0,0.08944543828264759,0.0,0.23255813953488372,0.0,0.0,0.0,0.0029815146094215863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569469290399523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1724,41.047563708807175,0.0,19.83066323566033,29.015522536731137,0.0,0.31958163858221966,0.0,3.116958578899311,0.0,4.565451979745995,0.0,0.0,0.0,0.0,0.0,0.6433136880551175,0.610110400929692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508342325890264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1725,79.92112566337212,15.63042666796501,4.3478260869565215,0.0,0.0,0.10062158170634727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1726,17.926112510495383,0.5457598656591099,8.732157850545759,70.73887489504618,0.0,0.797649034424853,0.0,0.0,0.0,1.0075566750629723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518891687657431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1727,21.98125629308342,0.9914026798853691,14.158469522112927,15.080164201068856,0.0,2.7263573696847647,10.936410812485477,0.0,24.521725660289675,1.2276353497018047,4.33738672449849,0.0,0.0,0.0,0.0,0.7280613430408179,0.03872666718302223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485400046472001,0.0,0.0,0.0,0.0,0.0,0.0,3.237549376500658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1728,75.75775585403542,0.13075002971591584,9.134672530607393,2.7219778913586117,0.0,11.791275407108047,0.0,0.005943183168905266,0.0,0.3090455247830738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14857957922263165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1729,62.9926375054136,3.858091525913094,28.547711852172657,1.223473365093114,1.782878591020644,0.03609065973726,0.0,0.0,0.0,0.70376786487657,0.0,0.7001587989028439,0.14797170492276598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007218131947452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1730,57.46085772634445,5.3744043567052415,26.381892443839348,2.52212389380531,0.010211027910142955,6.837985023825731,0.0,0.0,0.0,0.4901293396868618,0.0,0.0,0.0,0.8951667801225324,0.0,0.0,0.0,0.0,0.0,0.0,0.02042205582028591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068073519400953025,0.0,0.0,0.0,0.0,0.0
SL1731,23.205370558867724,27.206630798313217,9.934079782851049,0.1599534680820125,0.5913431244244098,22.59706267267704,0.0,0.26658911347002084,0.6228491105617759,2.871891813290679,0.0,0.0,0.13814163152537443,0.0,0.46289564247976345,0.0,0.06058843487955019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.858368474625564,0.0,0.0,0.0,0.0,0.024235373951820075,0.0,0.0
SL1732,14.082173624917164,68.97188298778757,14.257313263277478,0.7431600870964689,0.009467007478935908,0.014200511218403862,0.0,0.0,0.0,0.9514342516330588,0.0,0.0,0.07100255609201932,0.0,0.0,0.28401022436807727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615355486130834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1733,50.54267650158061,1.4436248682824024,13.256059009483668,0.05268703898840885,0.7323498419388831,7.8503688092729185,6.069546891464699,0.0,4.64699683877766,12.507903055848262,0.15806111696522657,0.0,0.4320337197049526,2.255005268703899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04741833508956796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005268703898840885,0.0
SL1734,15.858777528606751,4.784083721465126,41.04996837444655,8.107641883732965,1.6847794836409637,5.456845494796159,0.39100684261974583,0.0,3.7605658099016734,15.985279742395491,0.046000805014087744,0.0,0.017250301880282905,0.24725432695072164,0.0,0.03450060376056581,2.346041055718475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437525156690242,0.0,0.0,0.0,0.0,0.0,0.0,0.08625150940141453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1735,74.8865286855483,0.10893246187363835,9.70406681190995,11.147421931735657,0.0,0.03177196804647785,0.004538852578068265,0.0,0.0,2.1877269426289034,0.0,0.0,0.0,0.0,0.0,0.24963689179375453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6793754538852579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1736,86.51422510606439,2.1181682056401296,8.188794609433492,0.0,0.0,1.8810831045670078,0.23708510107312203,0.0,0.0,0.9764162715248316,0.0,0.0,0.0842276016970302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1737,34.29832814648621,4.603025258739234,20.503727292465804,2.6464982750717714,0.0,10.998528382909942,0.0,0.4897348676750862,1.044606885237992,13.287978577115148,0.0,0.0,0.0,0.0,0.0,0.009649948131528793,11.020240766205882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0976815999614002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1738,84.8251487026235,0.0,9.792822045343524,1.3907646332001955,0.0,0.10631878394299014,0.0028734806471078416,3.031522082698773,0.0,0.2327519324157352,0.0,0.0,0.0,0.0,0.0,0.03735524841240194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580443090715784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1739,71.45282436464657,1.6539767465788662,14.2993106286655,1.4610556641629797,0.0,9.093013684535446,0.07716843296635456,0.08488527626299001,0.005144562197756971,0.1594814281304661,0.0,0.0,1.180677024385225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324621874678465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1740,37.58669710937836,1.0769827251970878,18.519794942489124,0.4997199844914488,0.41356136647568176,38.30612156981002,0.004307930900788352,0.03446344720630681,0.0,0.6720372205229828,0.02584758540473011,0.0,0.0,0.0,0.0,0.03877137810709516,0.0,1.9041054581484513,0.36617412656700987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551415155300909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1741,62.03058940562049,3.553220591892564,20.026112907237007,3.4226560557075354,0.0,2.5957473265356876,5.390450136781895,0.0,0.25491171350410347,0.8673215618005471,1.0507336483461824,0.47251927381248443,0.28910718726684903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663019149465307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1742,58.05557979233924,3.208707791641218,13.17729691998953,9.080795742081843,0.0021813105313672454,0.8965186283919379,1.0295785708053398,0.2944769217345781,5.232963964750022,3.450833260622982,0.3359218218305558,1.3655003926358957,0.5976790855946252,0.0,0.3533723060814938,0.3010208533286799,1.3000610766948784,0.0,0.08288980019195533,0.0,0.2639385742954367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706831864584242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1743,8.0,0.0,86.66666666666667,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1744,51.54600715398626,30.176216287388357,5.631021088898154,0.24578112313195374,0.0,9.2233755403893,0.0,0.0,0.0,0.9392350062542518,0.0,0.0,0.0,0.0,0.0,0.039500537646206854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198863262305515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1745,0.04675394068928667,90.60579748864546,9.193828479829014,0.0,0.0,0.030056104728827145,0.0066791343841838095,0.0,0.0,0.11020571733903287,0.0,0.0,0.0066791343841838095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1746,2.592371871275328,0.029797377830750895,4.77751291219706,0.23837902264600716,0.0,0.0,0.0,0.0,0.0,0.3426698450536353,0.0,0.5860150973381009,91.11541517679777,0.0,0.0,0.0,0.31783869686134286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1747,22.432749190757896,27.642594039513337,28.086281951110614,0.5246121218886036,0.008371470030137293,10.634557428284406,0.0,0.0,0.013952450050228821,0.1311530304721509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.525728317892622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
