,Unclassified,Sordariomycetes,Dothideomycetes,Monocotyledonae,Eurotiomycetes,Tremellomycetes,Saccharomycetes,Lecanoromycetes,Eudicotyledonae,Pezizomycetes,Cystobasidiomycetes,Microbotryomycetes,Basidiobolomycetes,Agaricomycetes,Lichinomycetes,Atractiellomycetes,Leotiomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Arthoniomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Glomeromycetes,Xylonomycetes,Myxogastrea,Archaeosporomycetes,Tritirachiomycetes,Spiculogloeomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes,Endogonomycetes,Olpidiomycetes,Rhizophlyctidomycetes,Bryopsida
SL1688,30.639026245720807,2.1110688474705213,14.663370102700647,2.225180677063522,2.3297831875237733,13.03727653100038,0.0,9.95625713198935,3.5564853556485354,0.0,5.2396348421453025,0.009509319132750094,0.0,14.863065804488398,0.009509319132750094,0.0,1.1791555724610119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806770635222518,0.0,0.0,0.0,0.0,0.0,0.0
SL1689,22.900062792831957,0.06762304979954596,68.36207312949814,1.2172148963918272,0.3043037240979568,3.5550403323189874,0.0,0.028981307056948267,0.0,0.0,0.3864174274259769,0.09177413901366951,0.0,2.729073081195962,0.009660435685649423,0.0,0.057962614113896534,0.27049219919818385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830217842824711,0.0,0.014490653528474133,0.0,0.0,0.0,0.0,0.0,0.0
SL1690,2.412216710436728,97.15008267678242,0.2788315014752132,0.0,0.006484453522679377,0.0,0.0032422267613396883,0.0032422267613396883,0.0,0.0032422267613396883,0.0,0.0,0.0,0.11996239016956846,0.009726680284019065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032422267613396883,0.009726680284019065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1691,80.55913799559013,0.20385239422556892,7.201397844988976,0.06240379415068436,2.654241377875775,0.6448392062237384,0.7571660356949702,0.004160252943378957,3.7941506843616093,0.0,0.0,0.0,0.0,2.7707284602903854,0.004160252943378957,1.3354411948246454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008320505886757914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1692,54.86332250843396,2.293722609326229,41.77728032285525,0.7078223034965476,0.0,0.26484219819024496,0.014187974903048838,0.07566919948292714,0.0,0.0,0.0,0.0,0.0,0.0015764416558943152,0.0,0.0,0.0,0.0,0.0,0.0,0.0015764416558943152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1693,20.477507941387437,0.9386207603238037,45.21774772005328,0.0,6.148170919151553,2.6006762988011065,0.4057792806640025,9.90470335075315,1.994056768111487,0.44471769648529563,0.9939542985961677,0.0,4.254534276052874,6.619530689619838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1694,27.91745630659086,2.147820593809223,8.911349757843757,14.878921878290166,0.3748157506843546,13.476521372920615,1.2128869235628554,11.492945883343863,0.7538429142977469,8.048010107391029,0.0,1.7182564750473783,1.082333122762687,4.502000421141293,3.4828384923141713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1695,11.684527630994124,10.494345399772829,27.61617857671984,3.1013877228505113,6.587979653316213,0.0,40.43656476863055,0.01481554644673811,0.0,0.0,0.06420070126919848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1696,51.840519239684745,0.01854427445526194,11.312007417709783,6.7964765878535,0.21325915623551228,27.445526193787668,0.00927213722763097,0.03708854891052388,0.0,0.00927213722763097,0.46360686138154844,0.00927213722763097,0.0,1.8266110338433008,0.0,0.0,0.0,0.0,0.0,0.0,0.01854427445526194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1697,27.587841441014398,58.12051904959412,1.6264738993897019,0.0,0.5303075191088463,0.002962611838596907,0.34662558511583813,3.2677608579723882,0.0,2.263435444688037,0.0,0.0,0.0,4.440955146056764,0.0,0.0,0.0,0.0,1.081353321087871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288025122948392,0.0,0.0,0.0,0.0,0.0,0.0,0.002962611838596907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1698,83.92357875116495,0.07988283850352816,2.2566901877246703,0.4260418053521502,1.8040207695380108,7.655438689921448,0.11316735454666489,0.5525229663160698,0.4726401278125416,0.2596192251364665,0.5924643855678339,0.0,0.10651045133803755,1.2381839968046864,0.22633470909332978,0.0,0.0,0.0,0.29290374117960327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1699,45.08694566935685,0.3217128435532629,10.63316415675181,1.187009457248246,0.31061929722384,26.918490168344565,0.01941370607649,0.11093546329422858,0.0,0.0,0.8930304795185401,14.077710292037606,0.0,0.3078459106414843,0.11370884987658429,0.0,0.0,0.0,0.013866932911778573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005546773164711429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1700,35.45674789796209,9.298845660538692,24.618782955679066,1.3894826849080804,0.8051874020236568,12.68348296993017,1.1757161179991449,0.0,0.0,0.0,3.3917628616217756,0.0,0.0,4.538976770699729,6.598261365255808,0.0,0.0,0.0,0.007125552230297848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562776115148924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1701,65.30230139123651,10.737225328305811,4.784813418281108,0.0,1.9997399557924846,5.4635287998959825,0.07021193602912496,2.631647380054609,0.0,0.4186711740995969,1.78910414770511,0.0,0.0,3.4221817709010534,0.0,0.0,3.2739565726173447,0.0,0.0,0.015602652450916656,0.0,0.0,0.0,0.0,0.0,0.09101547263034716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1702,52.299643555248934,0.5078379517841402,8.276800429266798,13.997163772948527,1.0060940554214097,2.2229887700739717,0.0,9.650837453528036,0.6458165650990763,1.0520869265263884,0.4599287110497873,0.0,0.0,3.872983020965084,1.7975547123529185,0.0,0.0,3.6545168832164348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557471925184929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1703,35.68280219994539,13.847174006318992,18.878963997347583,1.6733627179467176,22.280298006787067,6.896282716386473,0.16772633303428638,0.0,0.0,0.0,0.13652143386511684,0.0,0.0,0.027304286773023365,0.0,0.0,0.0039006123961461948,0.40176307680305806,0.0039006123961461948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1704,47.34303080372949,13.178626224477753,16.66469963413195,0.0,4.790215980172312,8.729198630945357,0.0,0.0,0.5901097604154373,0.0,3.3518234391596837,0.0,0.0,0.08261536645816121,0.0,0.0,0.0,3.683760179393367,0.0,0.0,0.0,0.0,0.0,0.0,1.5859199811164877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1705,77.24527049452374,0.4281447062728178,7.38798539661467,1.5632260205774975,12.874211749087289,0.0,0.006637902422834384,0.023232658479920346,0.0,0.0,0.36176568204447396,0.0,0.0,0.10620643876535014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003318951211417192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1706,12.616275488203042,10.481734737879627,74.67504466210805,0.6961128565268281,0.8131583810755868,0.5143842789379659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015400726914310355,0.0,0.0,0.18788886835458635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1707,42.83843509576035,7.257052436296175,19.108419272112183,10.176242702024336,1.396846183226933,18.584601953402085,0.0,0.0,0.0,0.0,0.09275931685491351,0.0,0.0,0.5129044579036395,0.0,0.0,0.0,0.0,0.0,0.03273858241938124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1708,92.35329341317366,0.0,0.46107784431137727,0.0,2.3932135728542914,0.26746506986027946,0.001996007984031936,3.3552894211576847,0.0,0.0,0.0,0.0,0.0,1.1317365269461077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,0.033932135728542916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1709,47.71988074264806,1.7177124271581514,48.180647784252606,0.0,1.761756335546822,0.18972760536658084,0.0,0.35235126710936443,0.0,0.0,0.0,0.03049193657677192,0.0,0.04743190134164521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1710,7.02275600505689,52.439949431099876,6.763590391908976,16.70670037926675,9.418457648546145,0.3413400758533502,0.0632111251580278,5.6131479140328695,0.0,0.8217446270543616,0.0,0.0,0.0,0.3729456384323641,0.26548672566371684,0.0,0.0,0.0,0.09481668773704172,0.0,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025284450063211124,0.0,0.0,0.006321112515802781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1711,70.4614914425428,0.519559902200489,8.95476772616137,0.5806845965770171,1.2836185819070904,12.797982885085574,0.0,1.8719437652811737,0.0,0.32854523227383864,1.7955378973105134,0.0,0.0,1.3447432762836187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061124694376528114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1712,80.61003093548342,0.1539775192821848,5.907137557916545,11.087781183947143,0.30095606041517936,0.0,0.0,1.3088089138985708,0.0,0.0,0.06858998586206413,0.0,0.0,0.5627178431948936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1713,57.742504409171076,0.6437389770723104,41.09126984126984,0.0,0.0,0.32407407407407407,0.0,0.0,0.002204585537918871,0.0,0.14991181657848324,0.0,0.0,0.04409171075837742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204585537918871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1714,34.53389830508475,2.7250146113383984,59.57773232028054,0.0,0.0,0.0,0.2630040911747516,1.2638807714786675,0.5296610169491526,0.7561367621274109,0.0,0.0,0.0,0.3506721215663355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1715,23.24459144390826,0.2087512877514504,10.600227728677547,2.2745757197852843,3.2478447107303583,29.84601203708724,0.0,0.05964322507184298,0.0,0.0,0.027110556850837717,25.52458927506371,0.0,1.3826383993927236,0.0,0.0,0.010844222740335087,0.0,0.016266334110502628,0.010844222740335087,0.027110556850837717,3.4918397223878976,0.016266334110502628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002711055685083772,0.008133167055251314,0.0,0.0,0.0,0.0,0.0,0.0
SL1716,55.52910800016137,1.815467785532739,3.368701335377416,21.103804413603907,11.316415863154072,2.2955581554847297,1.6379553798362045,0.0,0.0,0.040343728567394196,0.0,0.0040343728567394195,0.0,0.1976842699802316,2.6868923225884536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040343728567394195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1717,18.93233940777253,0.6762416987385725,48.43565991234354,0.0,6.3799822744545756,6.350844391564583,0.0,7.442300921485546,0.9299840955722559,4.652348634768779,0.13354862991246494,1.4872461058433597,0.0,0.7867228380297935,0.8474267607172775,0.0,0.0,0.0,0.0,0.0,1.3816212803671373,0.0,0.0,1.3621960251071423,0.0,0.0,0.0,0.2015370233224471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1718,94.07864230733563,0.020866178243531486,5.151627561902996,0.0,0.05332467773346935,0.08346471297412594,0.0,0.2573495316702216,0.0,0.07187239172771956,0.0,0.0,0.0,0.2550310674209404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025503106742094037,0.0023184642492812763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1719,28.657918941890113,0.2410087438437984,16.5853601741783,19.26090651887902,1.4413952892687072,29.13993642957771,0.20491564693965467,1.5578246341207838,0.5774895504662996,0.0,0.9512277474414651,0.2631303193656929,0.0,0.36325955593847875,0.0,0.0,0.36675243628404103,0.0,0.023285868970415305,0.0,0.0,0.36558814283552027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1720,41.75497340949379,0.0,56.1926334449478,0.0,0.11424069332282845,1.5166436872168603,0.1162103604490841,0.01378766988378964,0.0,0.0,0.15954303722670868,0.0,0.0,0.12999803033287374,0.0,0.0,0.0019696671262556626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1721,91.46341463414635,1.2195121951219512,3.658536585365854,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1722,11.011930123561994,87.72475500639113,0.5581593523647209,0.0,0.014912654452492544,0.5538985939497231,0.0,0.0,0.0,0.010651896037494673,0.0,0.07030251384746485,0.0,0.055389859394972304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1723,28.866986325697034,12.164801988989522,39.72947374652223,0.5682827206535251,17.8180311371574,0.12135203930622152,0.02367844669389688,0.0,0.0,0.05623631089800509,0.0,0.0,0.0,0.22198543775528326,0.0887941751021133,0.0,0.0,0.23086485526549458,0.03255786420410821,0.0,0.0,0.0,0.0,0.00295980583673711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215592257147931,0.0,0.01183922334694844,0.0,0.0,0.0,0.0,0.0
SL1724,53.89792250135852,0.07524139949003052,12.322869205367219,0.8945366383814739,0.5183296409313213,25.975003135058312,0.0,0.0,0.0,0.0,4.1842578271955855,0.0,0.0,1.5173682230489487,0.6144714291685826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1725,54.928554129329136,13.82739969322677,31.143941228707515,0.0,0.10010494873657867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1726,26.875,0.5,0.2916666666666667,0.3333333333333333,0.7083333333333334,70.29166666666667,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1727,26.35975210747142,1.4665691520073907,11.694060587397514,3.2872704877016052,2.69063474344663,13.310750991185188,0.0,10.627814773470881,0.0,24.373532468532275,1.12398475691905,4.3150236729666265,0.0,0.6774702644443589,0.0384926286616113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03464336579545017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1728,75.23590469450342,0.1179523472517103,10.02005189903279,0.05307855626326964,11.630101439018636,2.5005897617362587,0.0,0.0,0.0,0.0,0.2653927813163482,0.0,0.0,0.02359046945034206,0.0,0.0,0.0,0.1474404340646379,0.005897617362585515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1729,89.36529008646981,0.5453697391553946,6.189228947651681,0.0,0.03587958810232859,0.5525456567758602,0.1471063112195472,0.0,0.6960640091851745,0.0,0.021527752861397152,0.0,0.0,0.6673603387033117,0.0,0.0,1.7724516522550322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007175917620465717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1730,35.949027498323275,5.717639168343394,46.0513078470825,0.2682763246143528,7.84289067739772,3.6887994634473507,0.0,0.0,0.0,0.0,0.09221998658618377,0.0,0.0,0.3437290409121395,0.0,0.0,0.012575452716297788,0.0,0.0,0.0,0.0,0.025150905432595575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008383635144198525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1731,11.003735389806002,27.28521508615496,22.911194119773466,11.986986383901675,21.706229666224846,0.18797445475358476,0.13736594770454272,0.0,0.0,0.6193517291239908,0.0,0.0,0.46029642125557296,2.764188456440535,0.06024822267743102,0.0,0.5880226533317268,0.0,0.2650921797806965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024099289070972408,0.0,0.0,0.0,0.0
SL1732,17.937008615413585,68.6031731086107,9.156819358787251,0.6402711736735559,0.01412362883103432,0.5931924109034414,0.0706181441551716,0.0,0.0,0.0,0.0706181441551716,0.0,0.0,2.9047596629160584,0.0,0.0,0.00941575255402288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1733,16.032462646458132,1.1501666129205632,51.24153498871332,0.0,6.385037084811351,1.0802966784908095,0.44071804794152425,5.9066967644845745,0.0,4.74040632054176,2.397076211974632,0.16123831022250887,0.0,9.405568096313017,0.1504890895410083,0.0,0.7470708373642911,0.0,0.0,0.0,0.11286681715575621,0.0,0.0,0.0,0.0,0.0,0.0,0.04837149306675266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1734,46.19139516403678,3.888069020320127,14.723578158701327,0.0,4.001589283687138,7.83289817232376,0.01702803950505165,0.3802928822794869,0.0,3.496424111703939,0.0340560790101033,0.0454081053468044,0.0,15.137927119990918,2.2647292541718698,0.0,1.6630718583267112,0.0,0.0,0.0,0.17595640821886707,0.0,0.0,0.0,0.0,0.06243614485185606,0.0,0.0,0.0,0.0,0.0,0.0,0.08514019752525825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1735,74.79872261952953,0.11244546394998425,9.742274996626636,1.85759906445374,0.01349345567399811,11.033148922772455,0.0,0.0044978185579993704,0.0,0.0,1.4123150272118024,0.0,0.0,1.0255026312238564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1736,8.981719996275721,2.1073213121877035,85.78566773222433,0.0,1.8342075044225816,0.0,0.0837962819279352,0.23587101579715092,0.0,0.0,0.0,0.0,0.0,0.9714161571645821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1737,32.03466303802907,3.943756117357779,28.56358471197689,1.1076893695242187,6.042159039365943,3.108214567070114,0.0,0.0,0.0,1.033684260784454,0.5992026546348683,0.0,0.0,12.530735992742725,11.03631024851393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1738,89.91613947329704,0.0,7.356186552890981,0.726791231425629,0.11181403560394292,1.3976754450492865,0.0,0.0029424746211563924,0.0,0.0,0.14712373105781962,0.0,0.0,0.34132705605414154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1739,78.07472888934574,1.608675540936424,8.490517551523872,0.6809888472015213,8.24124993575577,1.413373079097497,1.1795240787377292,0.07709307704168165,0.0,0.005139538469445443,0.0822326155111271,0.0,0.0,0.06167446163334533,0.0,0.0,0.0,0.0,0.08480238474584982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1740,44.29153269024652,0.9303322615219721,12.771704180064308,0.7331189710610932,37.38478027867095,0.4930332261521972,0.0,0.004287245444801715,0.0,0.0,0.07717041800643087,0.0,0.0,0.6302250803858521,0.0,1.894962486602358,0.4115755627009646,0.36441586280814575,0.00857449088960343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004287245444801715,0.0,0.0,0.0,0.0,0.0
SL1741,58.370957901159244,3.3618059792556436,28.358755338621112,0.0,2.2605247101891397,0.0,0.28370957901159244,4.7193410616229405,0.4636973764490543,0.25015253203172666,0.0,1.0341671751067725,0.0,0.8511287370347773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04575960951799878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1742,44.30589654132748,3.167937287332558,27.68230176164018,0.9691174570357928,0.5211698324503596,9.587802041607443,0.5900848516173494,1.0164965327130981,1.3481500624542362,5.166472843175259,0.9260455700564242,0.331653529741138,0.3488822845328854,2.1191368393849332,1.2835422319851832,0.0,0.0021535943489684284,0.08183658526080027,0.29073523711073784,0.0,0.0,0.2605849162251798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1743,93.02325581395348,0.0,3.488372093023256,1.1627906976744187,0.0,1.1627906976744187,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1744,23.140657620041754,29.90605427974948,34.333681280445376,2.2834029227557413,9.031402226861516,0.36099512874043144,0.0,0.0,0.0,0.0,0.48930062630480164,0.0,0.0,0.45450591510090466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1745,10.058212608321757,89.7367202487266,0.049613018456042865,0.0,0.02976781107362572,0.049613018456042865,0.006615069127472382,0.006615069127472382,0.0,0.0,0.0,0.0,0.0,0.06284315671098763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1746,5.3328085797215525,0.02951739066266542,2.5483347272101144,0.0,0.35420868795198507,0.2410586904117676,90.25926108132042,0.0,0.58050868303242,0.0,0.0,0.0,0.0,0.33944999262065234,0.31485216706843117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
