,Unclassified,Hypocreales,Dothideales,Capnodiales,Poales,Pleosporales,Chaetothyriales,Tremellales,Saccharomycetales,Lecanorales,Proteales,Pezizales,Xylariales,Sordariales,Mycosphaerellales,Basidiobolales,Sporidiobolales,Filobasidiales,Botryosphaeriales,Agaricales,Lichinales,Togniniales,Myriangiales,Auriculariales,Diaporthales,Eurotiales,Atractiellales,Microascales,Lecideales,Erythrobasidiales,Conioscyphales,Helotiales,Pleurotheciales,Cystobasidiales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Verrucariales,Thelebolales,Taphrinales,Russulales,Wallemiales,Corticiales,Acarosporales,Lichenostigmatales,Calosphaeriales,Neocelosporiales,Glomerellales,Coniochaetales,Caliciales,Venturiales,Mortierellales,Savoryellales,Trechisporales,Archaeorhizomycetales,Tubeufiales,Leucosporidiales,Agaricostilbales,Sareales,Boletales,Mycocaliciales,Cantharellales,Mytilinidales,Blastocladiales,Hymenochaetales,Peltigerales,Ostropales,Polyporales,Mucorales,Schizosaccharomycetales,Choanoflagellida,Candelariales,Trapeliales,Erysiphales,Atheliales,Phacidiales,Calcarisporiellales,Phaeomoniellales,Thelephorales,Teloschistales,Diversisporales,Glomerales,Trichosphaeriales,Symbiotaphrinales,Sebacinales,Physarida,Archaeosporales,Magnaporthales,Chaetosphaeriales,Myrmecridiales,Amphisphaeriales,Trichosporonales,Tritirachiales,Spiculogloeales,Neophaeothecales,Phallales,Patellariales,Abrothallales,Naohideales,Polypodiales,Ophiostomatales,Pertusariales,Delonicicolales,Umbilicariales,Septobasidiales,Sclerococcales,Geoglossales,Geastrales,Thyridiales,Onygenales,Caryophyllales,Phaeothecales,Gloeophyllales,Monoblastiales,Rhytismatales,Valsariales,Hysteriales,Tremellodendropsidales,Olpidiales,Rhizophlyctidales,Hypnales,Gigasporales
SL1639,53.75439418795406,0.009374267635340989,0.8952425591750645,20.47340051558472,13.918443871572533,1.7412702132645888,0.05155847199437544,1.8748535270681979,0.0,0.0,0.0,0.0,0.0,0.0,0.23201312397468948,0.0,0.0,0.011717834544176237,0.0,5.319896883056011,0.014061401453011484,0.0,0.09608624326224514,0.0,0.0,0.22498242324818374,0.0,0.0,0.0,0.7897820482774783,0.0,0.09139910944457465,0.0,0.37262713850480433,0.0,0.0,0.0,0.0,0.0,0.007030700726505742,0.009374267635340989,0.0,0.002343566908835247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02577923599718772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07733770799156316,0.004687133817670494,0.0,0.0,0.0,0.0,0.002343566908835247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1640,38.95262768319763,0.14803849000740193,23.242042931162104,0.1434122871946706,0.0,11.283308660251665,25.13878608438194,0.0,0.0046262028127313105,0.0,0.0,0.03238341968911917,0.3747224278312361,0.0,0.0,0.0,0.0,0.0,0.4071058475203553,0.24518874907475943,0.0046262028127313105,0.0,0.0,0.0,0.0,0.01387860843819393,0.0,0.0,0.0,0.0,0.0,0.0046262028127313105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046262028127313105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1641,14.236239950525665,5.256648113790971,0.0,0.0,0.0,27.458256029684602,2.411873840445269,0.0,0.012368583797155226,0.0,0.0,0.0,0.30921459492888065,0.0,0.024737167594310452,0.0,0.0,0.0,0.0,0.012368583797155226,0.07421150278293136,0.0,0.0,0.0,0.0,0.03710575139146568,11.985157699443414,0.0,0.0,0.049474335188620905,37.42733457019171,0.0,0.0,0.0,0.0,0.0,0.0,0.012368583797155226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813234384662956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08658008658008658,0.0,0.0,0.0,0.0,0.012368583797155226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012368583797155226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1642,39.818913480885314,13.832997987927566,0.0,0.01006036217303823,1.2072434607645874,20.784708249496983,17.132796780684103,3.249496981891348,0.4225352112676056,0.0,0.0,1.0362173038229376,1.4285714285714286,0.0,0.01006036217303823,0.0,0.0,0.01006036217303823,0.01006036217303823,0.01006036217303823,0.02012072434607646,0.0,0.0,0.0,0.0,0.1710261569416499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46277665995975853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006036217303823,0.0,0.0,0.0,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.01006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1643,74.59154416784236,0.009102079825240068,0.6462476675920448,3.213034178309744,3.7227506485231876,0.5597779092522641,0.0819187184271606,10.69039275474446,0.0,0.0,0.0,0.0,0.0,0.0,1.5837618895917718,0.0,0.0,0.004551039912620034,0.013653119737860101,3.1766258590087837,0.018204159650480136,0.0,0.0,0.0,1.1195558185045282,0.09557183816502071,0.0,0.0,0.0,0.1501843171164611,0.0,0.0,0.0,0.2821644745824421,0.0,0.0,0.0,0.018204159650480136,0.0,0.004551039912620034,0.0,0.004551039912620034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004551039912620034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004551039912620034,0.004551039912620034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1644,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1645,72.5608354824707,0.2655567755279218,0.5796287312003677,1.7490999157367924,2.9696397109516637,3.3781885963792355,12.172203355207722,1.8997523172382096,0.2502361923243878,0.0,0.0,0.0,0.0076602916017669736,0.0,0.04340831907667952,0.0,0.0,2.476827617904655,0.7149605494982509,0.010213722135689298,0.0,0.2859842197993004,0.0,0.0,0.0,0.46983121824170776,0.06128233281413579,0.0,0.0,0.0,0.0,0.005106861067844649,0.0,0.04340831907667952,0.0,0.0,0.015320583203533947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005106861067844649,0.0,0.0,0.0,0.005106861067844649,0.0076602916017669736,0.0,0.0,0.0025534305339223245,0.0076602916017669736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025534305339223245,0.0076602916017669736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025534305339223245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1646,93.94802278013957,0.46121761450228604,1.3154728483195637,0.9344669928611534,0.6015881928290687,0.10828587470923237,0.040105879521937914,0.5133552578808053,0.0,0.9785834603352852,0.0,0.012031763856581374,0.0,0.0,0.0922435229004572,0.0,0.0,0.03208470361755033,0.0,0.22860351327504613,0.46121761450228604,0.0,0.0,0.0,0.0,0.16042351808775165,0.0,0.0,0.0,0.0,0.0,0.012031763856581374,0.0,0.08422234699606962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004010587952193791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008021175904387582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004010587952193791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1647,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1648,22.52071638599305,2.632985832665063,0.0,0.0,0.45442395081529,64.8623362737236,0.7484629778134189,0.08019246190858059,0.0,1.3499064421277733,0.0,0.0,0.0,0.0,0.013365410318096765,0.0,0.0,0.0,0.0,0.05346164127238706,0.02673082063619353,2.0315423683507086,0.0,0.0,0.0,0.05346164127238706,0.0,0.0,0.0,0.0,0.0,0.0,3.862603581929965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013365410318096765,0.0,0.0,0.05346164127238706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7618283881315157,0.0,0.0,0.0,0.0,0.0,0.0,0.45442395081529,0.0,0.0,0.0,0.0,0.013365410318096765,0.0,0.0,0.0,0.0,0.0,0.013365410318096765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1649,53.880919630575754,0.702495578699155,1.296914914521517,16.57005305561014,1.203576341127923,4.298486932599725,0.5256435449007664,2.937708783651012,0.0049125564943996855,0.0,0.9481234034191394,0.0,0.0,0.0,0.7909215955983494,0.25545293770878363,0.0,2.559441933582236,0.0,2.5987423855374336,0.0049125564943996855,0.0,10.286893299272942,0.0,0.0,0.1375515818431912,0.0,0.0,0.0,0.15720180782078993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049125564943996855,0.0,0.2063273727647868,0.36352918058557676,0.0,0.04421300844959717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063273727647868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009825112988799371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049125564943996855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1650,63.97115632243111,0.0051506567087303634,14.360030903940253,3.9763069791398404,1.6224568632500644,0.025753283543651816,0.582024208086531,5.269121813031162,1.5657996394540303,0.0,4.352304918877157,0.0,0.0,0.0,1.1228431625032191,0.0,0.0,0.0,0.0,1.1382951326294102,0.01545197012619109,0.0,0.623229461756374,0.0,0.0,0.39660056657223797,0.0,0.0,0.0,0.07725985063095545,0.0,0.0,0.0,0.49446304403811486,0.0,0.0,0.0,0.0,0.0,0.0,0.3811485964460469,0.0,0.0,0.0,0.0051506567087303634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051506567087303634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010301313417460727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1651,49.82328169649571,2.459016393442623,0.0,0.0,0.0,1.0114302902692134,38.12227402616935,0.0,0.0,0.0,0.0,1.255827944051737,0.1654384117912468,0.003759963904346518,0.0,0.0,0.0,0.0,0.0,3.7975635433899835,1.6882237930515867,0.14287862836516768,0.0,0.0,0.0,0.1391186644608212,0.0,0.0,0.0,0.0,0.0,0.9249511204692435,0.0,0.0,0.0,0.0,0.0,0.003759963904346518,0.0,0.0,0.0,0.0,0.4511956685215822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011279891713039555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1652,42.00610221205187,0.0813628273582507,2.0722095092804476,45.92168827866768,0.0,1.192473938469362,0.007627765064836003,3.445207220950928,0.0,0.0,0.0,0.0,0.0,0.0,0.025425883549453344,0.0,0.4144419018560895,4.213068904144419,0.0,0.12967200610221205,0.005085176709890669,0.0,0.0,0.0,0.0,0.0025425883549453345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025425883549453345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47800661072972284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025425883549453345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1653,60.70195208840743,0.014540695772292705,10.614707913773675,14.088116616380093,1.654004144098295,8.068268566650914,0.009087934857682941,1.0560180304627576,0.0,0.0,0.0,0.0,0.0,0.007270347886146352,0.005452760914609764,0.0,0.0,3.260751026936639,0.0,0.47620778654258605,0.009087934857682941,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.005452760914609764,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001817586971536588,0.0,0.0,0.0,0.0,0.0,0.0,0.018175869715365882,0.0,0.0,0.0,0.0,0.0
SL1654,67.12332362281185,0.007873395795606645,5.17806996824397,4.2043933548539485,1.5116919927564758,6.584783350392358,0.013122326326011076,9.138388053434113,0.0,0.0,0.0,0.002624465265202215,0.002624465265202215,0.0,0.8713224680471354,0.0,0.0,0.18896149909455948,0.0,3.3461932131328243,0.01049786106080886,0.0,0.0,0.0,0.0,0.09448074954727974,0.0,0.0,0.0,0.41991444243235443,0.0,0.2781933181114348,0.0,0.8529512111907199,0.0,0.0,0.0,0.0,0.0,0.036742513712831014,0.07348502742566203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007873395795606645,0.0,0.0,0.002624465265202215,0.0,0.0,0.007873395795606645,0.0,0.0,0.0,0.01049786106080886,0.0,0.0,0.013122326326011076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624465265202215,0.0,0.0,0.0,0.0,0.0,0.007873395795606645,0.0,0.007873395795606645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1656,52.80854430379747,0.006085686465433301,17.681962025316455,23.61854917234664,0.0,5.49537487828627,0.09432814021421616,0.21299902629016554,0.0,0.0,0.0,0.0,0.0,0.0,0.0182570593962999,0.0,0.0,0.0182570593962999,0.0,0.0,0.006085686465433301,0.0,0.0,0.0,0.0,0.00912852969814995,0.0,0.0,0.0,0.021299902629016553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085686465433301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030428432327166506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1657,92.87181285377949,0.24294945649451485,2.0037068576867205,2.2065821770275007,1.3550067625106448,0.007513900716325202,0.007513900716325202,0.7989781095025797,0.0,0.0,0.0,0.0,0.0,0.0,0.03506487000951761,0.0,0.18283825076391325,0.0,0.14777338075439564,0.015027801432650404,0.007513900716325202,0.0,0.0,0.0,0.0025046335721084006,0.08515754145168562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017532435004758803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009267144216801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005009267144216801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025046335721084006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1658,46.97248671681835,0.0,0.0,1.7623231101057393,0.0,32.19527592193172,6.623178494397391,0.0,0.0,0.0,0.0,0.0,0.8311852280498712,0.0,0.1946446420116787,0.0,2.8354989741701297,7.68583302646115,0.0,0.0,0.01052133200063128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12099531800725973,0.0,0.0,0.0,0.0,0.0,0.0,0.37876795202272606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892892840233574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1659,10.694571438247147,2.0251278404280537,1.2293000101595042,6.403874157607776,46.4695722848725,2.6956551186968745,0.01015950421619425,0.0,0.0,0.0,1.0498154356734057,0.09482203935114633,0.0,0.44024518270175084,0.0033865014053980833,0.0,0.0,0.0,1.100612956754377,3.7183785431270953,5.083138609502523,14.050594330996647,0.0,0.0,0.01015950421619425,2.4315080090758237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03386501405398083,0.0,0.0,0.0,0.0,0.0,0.0033865014053980833,0.0,0.0,0.0,0.8804903654035017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284906363236141,0.0,0.0,0.0,0.0,0.3149446307020217,0.0,0.0,0.0,0.0,0.0,0.0067730028107961665,0.0,0.0,0.0,0.0,0.0,0.0,0.9211283822682786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1660,73.34423053638454,0.018162005085361425,0.006054001695120475,0.0,0.0,14.608306090325705,1.7374984864995762,0.0,0.0,0.006054001695120475,0.0,0.01210800339024095,0.0,0.6538321830730113,0.01210800339024095,0.0,0.0,0.006054001695120475,0.8354522339266255,1.7193364814142147,1.4953384186947571,2.2944666424506597,0.0,0.0,0.0,2.857488800096864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632401017072285,0.0,0.0,0.0,0.0,0.006054001695120475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32691609153650564,0.0,0.0,0.0,0.0,0.0,0.006054001695120475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018162005085361425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
