,Fungi,Viridiplantae,Unclassified,Rhizaria,Choanoflagellozoa,Metazoa,Amoebozoa,Ichthyosporia,Stramenopila
SL2009,31.20885697187313,1.436265709156194,67.35487731897068,0.0,0.0,0.0,0.0,0.0,0.0
SL2010,16.25,3.75,80.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2011,60.638297872340424,0.0,39.361702127659576,0.0,0.0,0.0,0.0,0.0,0.0
SL2012,78.1150410114414,10.192779896557129,11.68695470456089,0.005224387440572593,0.0,0.0,0.0,0.0,0.0
SL2013,94.89186753773373,0.11263798152737103,4.9954944807389055,0.0,0.0,0.0,0.0,0.0,0.0
SL2014,93.28320032739923,0.39134438305709024,6.322897483118478,0.0,0.00255780642520974,0.0,0.0,0.0,0.0
SL2015,88.14482994750057,6.56813512896599,5.28703492353344,0.0,0.0,0.0,0.0,0.0,0.0
SL2016,91.38159590529145,4.518172110321464,4.100231984387083,0.0,0.0,0.0,0.0,0.0,0.0
SL2017,93.31429776602475,0.0,6.685702233975243,0.0,0.0,0.0,0.0,0.0,0.0
SL2018,77.73734923522673,0.3503807021090223,21.91227006266424,0.0,0.0,0.0,0.0,0.0,0.0
SL2019,96.78351517770336,0.0,3.2164848222966405,0.0,0.0,0.0,0.0,0.0,0.0
SL2020,89.86441003942687,0.0,10.135589960573132,0.0,0.0,0.0,0.0,0.0,0.0
SL2021,74.91430352134621,2.5657006336345693,22.519995845019217,0.0,0.0,0.0,0.0,0.0,0.0
SL2022,84.11371237458194,0.16722408026755853,15.719063545150501,0.0,0.0,0.0,0.0,0.0,0.0
SL2023,47.216599190283404,0.0,52.77327935222672,0.010121457489878543,0.0,0.0,0.0,0.0,0.0
SL2024,79.16222810212707,11.064911858699015,9.772860039173912,0.0,0.0,0.0,0.0,0.0,0.0
SL2025,89.91203088412126,2.037845705967977,8.050123409910766,0.0,0.0,0.0,0.0,0.0,0.0
SLP2W,85.93177019668852,0.0,14.062673630403378,0.0055561729081009,0.0,0.0,0.0,0.0,0.0
SLPW1B,16.678092863820506,0.0,83.30320972265503,0.0062324711748208165,0.012464942349641633,0.0,0.0,0.0,0.0
SLPW3A,32.349092098805826,0.0,67.00474398822182,0.646163912972354,0.0,0.0,0.0,0.0,0.0
SLPW4A,23.633004926108374,0.0,76.36699507389163,0.0,0.0,0.0,0.0,0.0,0.0
SLPW5X,75.02498929030415,0.0,24.975010709695844,0.0,0.0,0.0,0.0,0.0,0.0
SLPW6A,20.339943342776206,0.0,79.66005665722379,0.0,0.0,0.0,0.0,0.0,0.0
SLPW7,17.62402088772846,0.0,82.37597911227154,0.0,0.0,0.0,0.0,0.0,0.0
SLPW8,36.734693877551024,0.0,63.265306122448976,0.0,0.0,0.0,0.0,0.0,0.0
