,Ascomycota,Unclassified,Anthophyta,Basidiomycota,Basidiobolomycota,Cercozoa,Mortierellomycota,Glomeromycota,Haplosporidia,Rozellomycota,Blastocladiomycota,Mucoromycota,Calcarisporiellomycota,Choanoflagellata,Arthropoda,Eumycetozoa,Monilophyta,Streptophycophyta
SL1920,70.21903270296173,15.605787886579863,1.664368031043269,12.209261553566002,0.14259332850230252,0.058439888730451854,0.023375955492180744,0.0,0.06077748427966993,0.0,0.0,0.007012786647654223,0.0,0.0,0.0,0.0,0.009350382196872297,0.0
SL1921,82.43128964059197,13.645973476840284,1.0013453776667307,2.919469536805689,0.0019219680953296175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,45.80694006309148,31.358990536277602,0.0,12.754574132492113,10.076971608832807,0.0,0.002523659305993691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,64.36858182763551,31.68464838164565,1.0317821396074354,2.911737943585077,0.0016248537631613155,0.0,0.0,0.0,0.0,0.0016248537631613155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,23.707679603633363,55.40875309661437,0.0,16.333608587943846,0.012386457473162676,0.0,0.0,0.0,0.008257638315441783,3.61271676300578,0.0,0.916597853014038,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,64.0504614342562,26.75260350520701,2.8596223859114387,6.335196003725341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002116670900008467,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,86.81406989025118,8.915369426459108,2.1674243467878953,2.100840336134454,0.0,0.0,0.0,0.0,0.002296000367360059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,92.66254994551399,7.329553530535858,0.0,0.007896523950157141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,91.33107900399631,4.887795880725484,1.4571165078389179,2.321959217132903,0.0,0.0,0.0,0.0,0.0,0.002049390306383851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,11.15357269818699,86.58905083540704,0.0,2.1418414504088163,0.11553501599715606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,79.93460981244371,18.230940913896394,1.020008614276205,0.8144406593836877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,41.945233265720084,47.6369168356998,6.0385395537525355,4.37525354969574,0.002028397565922921,0.0,0.0,0.0,0.0,0.002028397565922921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,79.34993716440077,12.8355992231235,1.2795612932708786,6.529189992002742,0.005712327202102137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,65.424709882267,33.268706622832894,0.0505774256090365,1.256006069291073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1934,67.47518760590656,28.235294117647058,1.4863229242314209,2.80077463083999,0.0,0.002420721374969741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,76.39651626950526,8.091205999758074,1.955969517358171,13.55388895609048,0.0,0.0,0.0,0.0,0.0,0.00241925728801258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,14.285714285714286,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,88.78817266016189,9.355394145704278,0.6689492746452392,1.0944643457953174,0.0,0.0930195736932729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,8.530805687203792,90.99526066350711,0.0,0.47393364928909953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,66.34912855698839,9.1555119919135,1.6081110056054155,22.887248445492695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,89.25685626716555,7.944911037694543,0.04378457986705409,2.7544481152728575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,85.77781108696195,10.60231332284094,0.6919983012316071,2.609358215293912,0.0,0.07869294761298058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398261260586075,0.0,0.0
SL1942,75.12254413581476,22.65372813135137,0.02789622603913442,2.1918463316462757,0.0,0.0019925875742238873,0.0,0.0,0.0019925875742238873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,71.41380201602482,4.361592142672525,0.0,17.20082708710261,0.0,7.023778754200052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1944,47.90628593330778,23.95074741280184,2.201513990034496,19.79685703334611,0.0,6.144595630509774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1945,75.57817911349743,6.589498640262185,13.732189758966134,4.007158961485717,0.0,0.09064918764381842,0.0,0.0,0.0,0.002324338144713293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1946,48.195151398740514,46.30729759765116,5.3781881542661925,0.056251457735947426,0.0,0.06311139160618491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1947,65.51008549846435,18.03906920118425,0.07055698514152901,16.37890484491298,0.0013834702968927256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,54.960779243168695,32.79602333132201,4.93348274574031,7.309714679768986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,78.0226889397195,10.9262724983249,0.3835401215313879,10.66287747510455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004620965319655276
SL1950,84.82033304119194,9.566170026292726,1.1218229623137599,4.2550394390885184,0.0043821209465381246,0.0,0.21910604732690622,0.0,0.0,0.0,0.0,0.013146362839614373,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,61.205497514960946,10.974743888832538,0.4006491530581195,27.416573689015113,0.0,0.0025357541332792373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1952,39.17417602765091,10.591285026539934,3.135415380817183,47.086779409949386,0.012344155042587335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,73.87904931768219,23.93919283255216,2.1278360778132646,0.05392177195238293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,81.77071246228823,6.064825558907713,0.0,12.156726231917691,0.0,0.003867873443180939,0.003867873443180939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1955,84.75533403717253,10.687716369171843,0.3142723857693535,4.24022195487245,0.0,0.0,0.0,0.0,0.0,0.0024552530138230743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,72.61930612858502,25.615113501595204,0.051781448878347,1.0406400855229092,0.0016703693186563549,0.0,0.6698180967811983,0.0,0.0,0.0,0.0,0.0,0.0016703693186563549,0.0,0.0,0.0,0.0,0.0
SL1957,84.38676370415516,8.74950704477826,4.744918079804969,2.1062632201627647,0.012547951098842004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,69.16183802722006,25.57775232448457,3.858981269370705,1.386268696941113,0.0,0.013475272874275704,0.0,0.001684409109284463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1959,95.0391017331811,2.9693281026002007,1.4241443544994892,0.5674258097192058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,56.431009800682745,5.192159453804647,0.6442021803766105,37.38575046801013,0.0,0.2587820724589803,0.0,0.0,0.0880960246668869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1961,49.071503313568186,23.9511684687827,0.4576212068364144,25.598883850715033,0.25671433554237877,0.6613184513428672,0.0,0.0,0.0,0.0027903732124171608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1962,6.719022687609075,92.53926701570681,0.2181500872600349,0.5235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,81.64713877597251,14.912093029109352,3.215494783473238,0.224014900766433,0.0012585106784631067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,80.95249566390441,6.593274233956446,2.705241857776065,9.744170360377723,0.0,0.0,0.0,0.0,0.0,0.002408941992676816,0.002408941992676816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1965,11.898709425107548,87.0844739929605,0.0,0.9581540868204927,0.04888541259288228,0.009777082518576457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1966,89.73572833005632,3.1892558403039293,0.0,7.07501582963975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,68.94739673942286,11.340280144197141,1.8419211937514572,17.418440733898883,0.0,0.450167691948993,0.0,0.0,0.0,0.0,0.0,0.0,0.0017934967806732787,0.0,0.0,0.0,0.0,0.0
SL1968,49.4982258700405,41.42683057954912,5.808035554281209,3.266907996129171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1969,77.49759268175252,16.177178623013962,0.06319210399614829,6.2620365912373614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1970,79.1293213828425,6.1490896599106835,13.566097248680553,1.1523687580025608,0.0,0.0031229505636925768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1971,51.46753364038653,18.82055450194166,2.456425539600831,27.255486318070982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1972,65.90992310508972,10.948370560234347,18.470471308259665,4.660773133859915,0.010461892556363445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1973,19.467405913978496,7.219422043010753,0.08568548387096774,73.22748655913979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1974,94.29384474294653,4.023035011058963,0.0026973080865296435,1.2448076819334304,0.0,0.0,0.0,0.0,0.0026973080865296435,0.0,0.0,0.0,0.0,0.0,0.43291794788800775,0.0,0.0,0.0
SL1975,86.59737748504442,8.855519970995227,0.7492899873104115,3.6286180433863073,0.0,0.1661731826696477,0.0,0.0,0.0,0.003021330593993595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1976,30.091906314853247,68.48502816483843,0.3557663800770827,1.0376519418914913,0.029647198339756892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1977,57.300261494325824,22.1445073497677,1.7212927467059331,18.182741374495418,0.0,0.6511970347051207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1978,76.83325362665391,8.666772942239227,1.7229927201232798,12.772995377012593,0.0,0.002656889313991179,0.0013284446569955895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1979,85.04569029389972,11.786860953321808,0.6452210422326501,2.374042973573722,0.0,0.0,0.11422573474932082,0.0,0.0,0.0,0.0,0.033959002222771054,0.0,0.0,0.0,0.0,0.0,0.0
SL1980,73.33606110201855,18.018860572052063,1.07746863066012,7.501363884342608,0.06624581092666199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1981,62.70768756858744,8.792668604763097,2.6684122369611676,25.8312315896883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1982,79.45552226469677,11.734166752763715,3.109825395185453,5.700485587354065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1983,94.69621513944223,3.610557768924303,0.0,1.651726427622842,0.0,0.0,0.04150066401062417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1984,83.32217012726055,16.406563965170797,0.23442732752846618,0.033489618218352314,0.0,0.0,0.0,0.0,0.003348961821835231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1985,88.43057515146485,11.295543198605694,0.008299443937256203,0.2655822059921985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1986,87.09056384830424,7.476660161400917,0.5643757582150958,4.454348858062134,0.0,0.41405137401761694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1987,88.86968896117097,10.667818662329742,0.42183370603781256,0.038117503557633665,0.0,0.0,0.0,0.0,0.002541166903842244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1988,55.831719388853024,43.54422207876049,0.0,0.6240585323864859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1989,63.31157558502882,21.623498368168878,0.6110686757864037,14.453857371015902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1990,80.88686056808119,10.792861521694707,5.585450582385396,2.734827327838703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1991,77.5947724119411,20.51425502394486,1.4255023944859688,0.4654701696280714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1992,73.98238910117959,10.043196544276459,11.617378302043528,4.34042199700947,0.0,0.01661405549094534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1993,7.042253521126761,92.95774647887323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1994,88.60291234216099,9.842879924707852,0.13986562442811953,1.4143421087030403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1995,45.88991338362671,50.092204526404025,0.005588153115395362,4.01229393685387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1996,72.69683611405614,26.566597846102336,0.2901623793315105,0.42408347748451536,0.011160091512750405,0.011160091512750405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1997,83.28026074251676,11.643502041733788,1.1089049563555988,3.9673322593938485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1998,78.69909710705731,10.963700018426387,5.752103679135188,4.578957066519256,0.0,0.003071064430931761,0.003071064430931761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1999,79.73800612453215,18.969037087444708,0.0,1.2929567880231372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2000,78.57837806902077,15.807245464430837,0.4177874434842328,5.024895553139129,0.0,0.1659703542608596,0.0,0.0,0.0,0.0,0.0057231156641675725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2001,87.57698663061439,7.490861749536829,0.8111762054979721,4.120975414350808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2002,90.47751179275029,8.165375980627097,1.1830587997881088,0.1740534268344979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2003,82.0438754001093,9.32937778124756,3.3570145991100007,5.261925208837536,0.0,0.007807010695604653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2004,62.75167785234899,15.969206474536124,0.0,21.279115673114884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2005,68.78885068112683,22.991337124718953,2.3889035841819863,5.733368602036768,0.026451527575717497,0.0,0.06612881893929375,0.0,0.0,0.004959661420447031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2006,76.80354427031673,16.226939099385042,0.04959333465582226,6.648813066190571,0.0,0.0,0.1934140051577068,0.06943066851815116,0.0,0.0,0.0,0.0,0.0,0.0,0.008265555775970376,0.0,0.0,0.0
SL2007,7.6923076923076925,80.76923076923077,7.6923076923076925,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2008,24.8738138501918,3.880476478901676,0.0,71.24570967090652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2009,23.997606223818075,73.4590065828845,1.436265709156194,1.107121484141233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2010,16.25,80.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2011,35.1063829787234,39.8936170212766,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2012,47.41131602319628,41.05846089546001,10.192779896557129,1.3269944099054385,0.0,0.005224387440572593,0.0,0.0,0.0,0.0,0.0,0.005224387440572593,0.0,0.0,0.0,0.0,0.0,0.0
SL2013,80.66569047082676,6.4091011489074114,0.11263798152737103,12.812570398738455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2014,75.23020257826887,24.276140781665642,0.39134438305709024,0.09975445058317986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255780642520974,0.0,0.0,0.0,0.0
SL2015,51.62919424788861,11.007760785208857,6.56813512896599,30.794909837936544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2016,71.4714438266377,15.925912287807932,4.518172110321464,8.084471775232904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2017,91.47130874933077,8.527068901182693,0.0,0.0016223494865263875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2018,59.34910046492824,27.447611346944274,0.3503807021090223,12.445253015295465,0.4076544707229971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2019,33.16679269741817,3.2164848222966405,0.0,63.61672248028519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2020,77.73824406192904,12.337724781228964,0.0,9.914414847581499,0.0,0.0,0.0,0.0,0.0,0.0,0.009616309260505818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2021,46.348810636750805,22.675807624389737,2.5657006336345693,28.336968941518645,0.07271216370624285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2022,56.52173913043478,39.130434782608695,0.16722408026755853,4.1806020066889635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2023,14.736842105263158,52.84412955465587,0.0,32.388663967611336,0.0,0.010121457489878543,0.0,0.0,0.0,0.010121457489878543,0.0,0.010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0
SL2024,59.485928318614484,12.965190199649497,11.064911858699015,16.480533315006358,0.0034363080306518677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL2025,29.858869691791657,14.258591228403265,2.037845705967977,53.844693373837096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLP2W,70.63007000777864,14.123791532392488,0.0,13.629292143571508,1.611290143349261,0.0055561729081009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW1B,13.493300093487068,85.73387348083516,0.0,0.6170146463072609,0.01869741352446245,0.0,0.06855718292302898,0.0,0.0062324711748208165,0.04985976939856653,0.0,0.0,0.0,0.012464942349641633,0.0,0.0,0.0,0.0
SLPW3A,30.99132995256012,67.18059872403076,0.0,1.1819074104367742,0.0,0.646163912972354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW4A,19.624384236453203,79.61206896551724,0.0,0.7635467980295566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW5X,69.13771648885172,27.667734236347687,0.0,3.1823096224067235,0.012239652393872013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW6A,14.560906515580736,82.60623229461757,0.0,2.8328611898016995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW7,16.449086161879894,82.63707571801567,0.0,0.9138381201044387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPW8,34.69387755102041,64.28571428571429,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
