,Dothideomycetes,Unclassified,Sordariomycetes,Monocotyledonae,Tremellomycetes,Leotiomycetes,Eurotiomycetes,Saccharomycetes,Lecanoromycetes,Pezizomycetes,Eudicotyledonae,Agaricomycetes,Microbotryomycetes,Arthoniomycetes,Basidiobolomycetes,Cystobasidiomycetes,Lichinomycetes,Atractiellomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Mortierellomycetes,Agaricostilbomycetes,Archaeorhizomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Xylonomycetes,Glomeromycetes,Arachnida,Myxogastrea,Archaeosporomycetes,Spiculogloeomycetes,Tritirachiomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes
SL1909,30.027311349382966,12.377773282082407,2.5338863038640502,1.6943151932025087,6.431654191112011,0.183761548317486,4.457481961022321,0.11632611774226179,5.6156854811517976,0.25962640771461326,0.0,35.21309596061771,0.011801200350664239,0.0,0.19893452019691146,0.07755074516150785,0.0016858857643806055,0.0,0.0,0.0606918875177018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7384179647987053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1910,52.79638078052128,24.267069931758396,0.3176983390730833,1.5770545551587856,4.834097927336036,0.0,4.208867596040208,0.29101167859094434,4.714643351844557,5.900293553265303,0.0,0.019061900344385,0.002541586712584667,0.0,0.0,0.0,0.0,0.15503678946766467,0.0,0.0,0.0,0.903534076323849,0.0,0.0,0.0,0.0,0.012707933562923332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1911,64.1542788268381,9.919646444355163,8.196062675773403,0.0,0.10445962233828847,0.0,3.0976295701084773,0.012053033346725592,1.006428284451587,1.0847730012053034,0.0,9.672559260747288,0.0,0.0,0.052229811169144234,0.002008838891120932,0.002008838891120932,2.695861791884291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1912,81.53745072273324,10.198804628883897,0.3539485396973422,3.5606799203085924,1.1784154974354626,0.0,1.1678182357678777,0.05086685600440846,0.88169217074308,0.42600991903692087,0.0,0.3115594930270018,0.3179178500275529,0.0,0.006358357000551058,0.008477809334068076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1913,11.989713048186248,23.860314022739576,0.8202490525175961,0.0,4.669734704926909,0.02165674066053059,5.4778018408229565,0.242284786139686,20.730914997292906,29.19057931781267,0.008121277747698972,1.606659447753113,0.44260963724959396,0.12452625879805089,0.0013535462912831618,0.004060638873849486,0.0,0.0,0.0,0.039252842447211694,0.7079047103410937,0.0,0.0,0.0,0.0,0.0,0.05820249052517596,0.004060638873849486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1914,16.444713478611785,21.14384360147072,1.9930947897049591,3.6543807730248408,0.4057932024033719,0.0,54.80674378979464,0.053806833467850416,0.48201954981615996,0.24437270199982064,0.0,0.65464980719218,0.004483902788987535,0.0022419513944937674,0.0,0.0022419513944937674,0.022419513944937675,0.0,0.0,0.0,0.0,0.07398439601829432,0.006725854183481302,0.004483902788987535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1915,16.666666666666668,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1916,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1917,43.89589786205334,21.47767621062174,7.305280652715872,2.2172697741180025,21.099947117927023,0.10198685502757422,0.3135151469366171,0.07932310946589106,0.03777290926947194,0.015109163707788774,0.0,3.169147087708695,0.007554581853894387,0.01888645463473597,0.0,0.26063307395935637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1918,47.96210938917722,15.19435270206511,2.0560374550865603,0.17058033607955578,2.682103582187058,0.0,11.804522193590534,0.009073422131891265,1.119660291075382,15.326824665190724,0.4282655246252677,0.6351395492323885,0.0036293688527565056,0.6296954959532537,0.0,1.4045657460167678,0.5734402787355279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1919,52.122418512067675,7.984573276934561,0.1642199552127395,5.192834038317989,8.444886787758149,0.0,0.8310525006220453,0.022393630256282656,3.4336899726300074,0.0,1.4506096043791987,15.812391142075143,0.0,0.11196815128141328,0.0,4.4264742473252054,0.002488181139586962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1920,63.98232777764791,17.085485869234905,1.6596928399448327,1.664368031043269,4.558311320975245,1.886439608218986,0.8462095888169429,0.04675191098436149,0.4347927721545618,0.05610229318123378,0.0,7.503681712990018,0.023375955492180744,0.0,0.14259332850230252,0.06779027092732415,0.0023375955492180743,0.0,0.0,0.0,0.0,0.023375955492180744,0.0,0.0,0.0,0.0,0.007012786647654223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350382196872297,0.0,0.0
SL1921,68.45858158754565,20.45358447049779,0.3401883528733423,1.0013453776667307,2.0584278300980206,0.0,0.6496252162214107,0.09802037286181049,0.19219680953296175,0.0,0.0,0.7361137805112435,0.00768787238131847,5.902364020757256,0.0019219680953296175,0.09994234095714011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,18.321766561514195,31.401892744479497,12.570347003154573,0.0,2.458044164037855,0.0,1.3753943217665616,0.06309148264984227,13.385488958990535,0.007570977917981073,0.0,10.266246056782334,0.025236593059936908,0.0,10.076971608832807,0.005047318611987382,0.0,0.0,0.0,0.04037854889589906,0.0,0.002523659305993691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,57.51494865462109,33.83108020278175,1.4168724814766671,0.7409333160015599,0.9976602105810477,0.0016248537631613155,0.7961783439490446,1.0707786299233069,1.4444949954504094,0.0016248537631613155,0.2908488236058755,0.7198102170804628,0.008124268815806577,0.0,0.0016248537631613155,1.163395294423502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,1.985962014863749,62.2130470685384,6.056977704376548,0.0,0.016515276630883566,0.012386457473162676,0.495458298926507,1.3625103220478942,2.7539223781998348,0.0,0.0,11.25103220478943,5.0,0.012386457473162676,0.012386457473162676,0.037159372419488024,7.87365813377374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916597853014038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,56.904580475827615,33.373550080433496,0.0063500127000254,2.8596223859114387,3.4798069596139194,0.0,0.4910676488019643,0.029633392600118533,0.004233341800016934,0.0,0.0,2.400304800609601,0.008466683600033867,0.0,0.0,0.4402675472017611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002116670900008467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,82.67208522753364,8.93144142903063,0.1331680213068834,2.1674243467878953,0.7829361252697801,0.011480001836800294,3.949120631859301,0.01836800293888047,0.002296000367360059,0.0,0.0,1.3110162097625935,0.006888001102080176,0.0,0.0,0.0,0.0,0.0,0.0,0.013776002204160353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,71.17137036276631,7.387987807767021,20.78996825597372,0.0,0.0,0.0,0.6254046968524456,0.012634438320251426,0.0015793047900314282,0.0015793047900314282,0.0,0.0031586095800628564,0.0015793047900314282,0.0,0.0,0.0031586095800628564,0.0015793047900314282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,87.09089046008812,5.432933702223589,0.002049390306383851,1.455067117532534,1.2542268675069166,0.7787683164258633,0.002049390306383851,0.09632134440004099,2.6314171533968644,0.0,0.002049390306383851,1.0349421047238447,0.0,0.0,0.0,0.032790244902141615,0.0,0.0,0.0,0.1864945178809304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,5.332385353714895,86.83789548524707,1.2175613224315678,0.0,0.46214006398862423,0.14219694276573053,0.5332385353714895,0.6132243156772129,0.22218272307145395,0.8265197298258088,0.0,1.3864201919658727,0.07109847138286526,2.0618556701030926,0.11553501599715606,0.168858869534305,0.0,0.0,0.0,0.0,0.008887308922858158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,71.75104741767493,18.622498923215474,2.6547633031833664,1.020008614276205,0.6715219859822232,0.003915580093190806,0.4992364618818278,0.02936685069893105,0.003915580093190806,0.001957790046595403,0.0,0.11550961274912878,0.001957790046595403,0.0,0.0,0.01957790046595403,0.0,0.0,4.604722189592388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,41.6369168356998,47.65314401622718,0.2210953346855984,6.0385395537525355,4.170385395537525,0.0,0.002028397565922921,0.04056795131845842,0.028397565922920892,0.0,0.0,0.1643002028397566,0.010141987829614604,0.0,0.002028397565922921,0.018255578093306288,0.002028397565922921,0.0,0.0,0.008113590263691683,0.004056795131845842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,75.24277390608934,13.218325145664343,1.0339312235804867,1.2795612932708786,6.186450359876614,0.0,2.6676568033816976,0.01713698160630641,0.0,0.0,0.0,0.20564377927567692,0.005712327202102137,0.0,0.005712327202102137,0.125671198446247,0.0,0.0,0.005712327202102137,0.005712327202102137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,54.48593666582371,43.60757537441344,0.4748658293292871,0.0505774256090365,1.2405518559105342,0.0,0.0014049284891399028,0.023883784315378347,0.0014049284891399028,0.0,0.0,0.011239427913119222,0.0,0.0997499227289331,0.0,0.0028098569782798056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1934,60.864197530864196,34.61147421931736,0.04841442749939482,1.4863229242314209,1.7913338174776083,0.0,0.13798111837327523,0.050835148874364564,0.009682885499878963,0.0,0.0,0.8472524812394093,0.002420721374969741,0.0,0.0,0.15008472524812394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,63.23575662271683,9.073424458691182,4.150235877585581,0.0,0.4644973992984154,0.0,5.986452159187129,0.03024071610015725,0.00120962864400629,0.0,1.955969517358171,11.707995645336881,0.00483851457602516,0.0,0.0,0.00362888593201887,2.022499092778517,0.0,0.0,0.0,1.363251481795089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,0.0,85.71428571428571,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,85.1544718665268,12.330041364023195,0.045520216913729296,0.6669701347794249,0.6194707779998813,0.3166623785302907,0.35624517584657706,0.03166623785302907,0.005937419597442951,0.0,0.001979139865814317,0.3127040987986621,0.003958279731628634,0.0,0.0,0.1523937696677024,0.001979139865814317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,5.687203791469194,91.4691943127962,1.4218009478672986,0.0,0.47393364928909953,0.0,0.0,0.47393364928909953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47393364928909953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,64.52047661347137,10.095874046619905,0.42882960149477745,1.6081110056054155,18.0904830459154,0.0,0.1837841149263332,0.03369375440316109,0.08882898888106104,0.09495512604527215,0.0,4.45676478696358,0.00918920574631666,0.0,0.0,0.3216222011210831,0.06738750880632217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,88.32941925725432,8.112088524459658,0.05572582892170521,0.04378457986705409,0.9115153445050352,0.0,0.4458066313736417,0.027862914460852605,0.1154320741949608,0.1154320741949608,0.0,1.807109023603869,0.003980416351550372,0.0,0.0,0.031843330812402974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,48.91453696070349,11.086961952584376,1.1116940218341702,0.6919983012316071,0.11241849658997227,0.11116940218341702,32.85742836443578,0.007494566439331485,0.0,1.3964875465287667,0.0,2.1022258862324814,0.00499637762622099,0.0,0.0,0.002498188813110495,0.8493841964575682,0.11366759099652751,0.1236603462489695,0.0,0.2735516750355992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398261260586075,0.0,0.0,0.0,0.0,0.0,0.0
SL1942,51.13378232973339,45.73187741601243,0.8568126569162715,0.02789622603913442,0.0019925875742238873,0.0,0.007970350296895549,0.031881401187582196,0.0019925875742238873,0.0,0.0,2.062328139321723,0.011955525445343323,0.0,0.0,0.09564420356274658,0.0,0.0,0.0,0.021918463316462758,0.01394811301956721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,21.937193073145515,13.117084517963297,28.928663737399845,0.0,0.0,6.636081674851383,8.929956060997673,0.10338588782631171,0.012923235978288964,0.0,0.0,14.810028431119152,0.012923235978288964,0.0,0.0,0.0,3.133884724735074,0.0,0.0,0.0,2.3778754200051693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1944,32.78555001916443,37.35387121502492,4.894116519739364,0.0,3.0016289766193944,1.4684745113070141,1.1522614028363358,0.5701418167880414,0.019164430816404752,0.0,2.201513990034496,15.106362591031047,0.038328861632809505,0.0,0.0,0.014373323112303564,1.387025680337294,0.0,0.0,0.002395553852050594,0.004791107704101188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1945,27.299351509657626,7.779559770355391,7.619180438370174,13.732189758966134,0.9738976826348698,0.009297352578853172,2.396392627199405,36.94535481021779,0.004648676289426586,0.16502800827464378,0.0,2.747367687051112,0.002324338144713293,0.0,0.0,0.004648676289426586,0.04183808660483927,0.27892057736559517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1946,28.06673343668967,46.381384883449726,1.3157353163115508,5.3781881542661925,0.0,0.0,15.982273930879307,2.1471593013843346,0.0013719867740474981,0.0,0.0,0.056251457735947426,0.0,0.0,0.0,0.0,0.39101623060353696,0.0,0.2798853019056896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1947,59.38269555352647,23.82889239368031,0.31404775739464874,0.07055698514152901,14.123848260977837,0.0,0.004150410890678177,0.02905287623474724,0.0,0.0,0.0,0.36800309897346506,1.8704518413989653,0.0,0.0013834702968927256,0.0069173514844636285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1948,51.30017527224665,34.43668649254375,0.6522426227624055,4.93348274574031,5.982242910093958,0.0,1.2556388817056001,0.07183288796942792,0.011493262075108467,0.025859839668994054,0.0,1.278625405855817,0.0028733155187771167,0.0028733155187771167,0.0,0.03160647070654828,0.0028733155187771167,0.0,0.0057466310375542335,0.0,0.0057466310375542335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1949,51.11018691804718,18.915921536008874,0.5753101822970819,0.0,4.366812227074236,0.004620965319655276,14.38968600540653,0.06469351447517387,0.002310482659827638,0.009241930639310551,0.3835401215313879,3.747602874240429,0.006931447979482914,3.708324669023359,0.0,2.520736581871953,0.030036274577759293,0.0,0.0,0.1640442688477623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1950,80.08326029798422,9.67572304995618,3.378615249780894,1.1218229623137599,2.5372480280455743,0.6617002629272568,0.5390008764241893,0.04382120946538125,0.008764241893076249,0.0,0.0,1.4022787028922,0.14899211218229624,0.0,0.0043821209465381246,0.021910604732690624,0.0,0.13146362839614373,0.0,0.0043821209465381246,0.0043821209465381246,0.21910604732690622,0.0,0.0,0.0,0.0,0.013146362839614373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1951,53.466375900192716,12.20458464347297,0.2104675930621767,0.39811339892484027,20.242925245968152,0.0,0.05832234506542246,0.022821787199513135,0.007607262399837712,0.0,0.0025357541332792373,5.332690942286236,0.0025357541332792373,6.4484227609291,0.0,1.602596612232478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1952,35.46475743735341,12.80706085668436,0.148129860511048,3.135415380817183,33.427971855326504,0.0,0.3764967287989137,0.06789285273423035,0.012344155042587335,0.0,0.0,9.474138995185779,0.0,0.8887791630662881,0.012344155042587335,4.159980249351932,0.006172077521293668,0.0,0.0,0.0,0.012344155042587335,0.0,0.0,0.006172077521293668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1953,73.75461445933054,23.97237546144593,0.004147828611721764,2.1278360778132646,0.002073914305860882,0.002073914305860882,0.04977394334066117,0.0228130573644697,0.010369571529304409,0.0,0.0,0.03733045750549587,0.004147828611721764,0.0,0.0,0.010369571529304409,0.002073914305860882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1954,54.014852634021814,6.215672623191769,21.32358629225652,0.0,1.5432815038291947,0.0,2.5025141177380674,0.023207240659085634,0.003867873443180939,0.003867873443180939,0.0,8.950259147520693,0.003867873443180939,3.7711766071014154,0.0,1.4195095536474047,0.0,0.0,0.0,0.0,0.22046878626131353,0.003867873443180939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1955,79.40288246703822,12.850794274349973,0.1252179037049768,0.0,2.1679884112057746,0.012276265069115373,0.3069066267278843,1.5345331336394215,0.0024552530138230743,0.007365759041469223,0.3142723857693535,1.4485992781556138,0.007365759041469223,1.220260747870068,0.0,0.004910506027646149,0.0024552530138230743,0.0,0.0,0.0,0.591715976331361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1956,72.36708036146793,25.633487564100424,0.18708136368951175,0.051781448878347,0.026725909098501678,0.0,0.005011107955969065,0.04509997160372158,0.0016703693186563549,0.0016703693186563549,0.0,0.9938697446005311,0.0016703693186563549,0.0,0.0016703693186563549,0.01002221591193813,0.0016703693186563549,0.0,0.0,0.0,0.0,0.6698180967811983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016703693186563549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1957,83.52633277166314,8.767432689205178,0.7062703904205356,4.743125515362277,1.49499874520489,0.0,0.016133079984225432,0.03764385329652601,0.007170257770766859,0.0017925644426917148,0.0017925644426917148,0.5789983149894239,0.008962822213458574,0.0,0.012547951098842004,0.012547951098842004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842505288065106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1958,39.189462336612316,25.601334052014554,0.37393882226115077,3.858981269370705,1.1504514216412882,0.0,29.384516911467458,0.18023177469343754,0.015159681983560167,0.001684409109284463,0.0,0.2223420024255491,0.006737636437137852,0.0,0.0,0.006737636437137852,0.006737636437137852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001684409109284463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1959,15.975483084530135,2.9693281026002007,3.9058811410323546,1.4241443544994892,0.0,0.0,75.12340009099415,0.033478981208848756,0.0008584354156115064,0.0,0.0,0.5596998909787022,0.0034337416624460257,0.0,0.0,0.004292177078057532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1960,52.40612267371435,8.93624050214734,0.19546305472965533,0.0,7.157802004184561,0.04404801233344345,0.14866204162537167,0.1211320339169695,0.008259002312520648,0.04680101310428367,0.6442021803766105,1.3572293800242263,28.854201079176303,0.0,0.0,0.008259002312520648,0.07157802004184562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1961,32.95570282525288,30.127659574468087,5.9225671433554234,0.4576212068364144,16.64039065224974,1.8695500523194977,1.1719567492152074,0.032089291942797346,0.0055807464248343215,0.2497384025113359,0.0,4.786885245901639,0.0055807464248343215,0.0,0.25671433554237877,4.140913847227067,0.9445413324032089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325078479246599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1962,4.013961605584642,92.93193717277487,1.0471204188481675,0.2181500872600349,0.08726003490401396,0.2181500872600349,0.7417102966841187,0.13089005235602094,0.17452006980802792,0.04363001745200698,0.0,0.08726003490401396,0.2181500872600349,0.0,0.0,0.08726003490401396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1963,80.59879938081275,15.861010080670534,0.08054468342163883,3.215494783473238,0.14347021734479418,0.0,0.006292553392315534,0.01636063882002039,0.0037755320353893202,0.0,0.0,0.05411595917391359,0.0,0.0,0.0012585106784631067,0.0188776601769466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1964,68.86201580265947,7.590576218924649,10.315089612642128,2.705241857776065,5.851320100211987,0.05299672383888996,0.6046444401618809,0.03372518789747543,0.04576989786085951,0.0,0.0,3.1412603584505687,0.3227982270186934,0.002408941992676816,0.0,0.3974754287916747,0.004817883985353632,0.0,0.06263249180959722,0.0,0.0,0.0,0.0,0.0,0.0,0.002408941992676816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004817883985353632,0.0,0.0,0.0,0.0
SL1965,7.381697301525225,87.36800938599922,1.3101290574892452,0.0,0.5279624560031286,0.0,2.219397731716856,0.449745795854517,0.2639812280015643,0.03910833007430583,0.0,0.13687915526007038,0.16621040281579977,0.009777082518576457,0.04888541259288228,0.07821666014861166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1966,61.83557169993668,5.355417069350485,25.210784150364915,0.0,1.159729396474156,0.016662778684973505,0.46655780317925816,0.03332555736994701,0.006665111473989403,0.0,0.0,4.079048222081514,0.8764621588296064,0.0,0.0,0.05665344752890992,0.0,0.0,0.0,0.0,0.903122604725564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1967,29.086930788959233,27.48713166059867,6.786591818067687,0.0,0.005380490342019836,3.6963968649676273,6.845777211829905,1.1926753591477304,0.0035869935613465575,1.5370267410369998,1.8419211937514572,17.387951288627438,0.007173987122693115,0.0017934967806732787,0.0,0.0035869935613465575,4.112488118083828,0.0,0.0,0.0,0.0017934967806732787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017934967806732787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
